article_id,article_num,infraction_desc,categorie_vehicule,amende_fixe,points_retrait,type_article,mots_cles,has_vitesse,has_alcool,has_ceinture,has_telephone,has_stationnement,has_feu_rouge,has_suspension,has_prison,has_recidive,has_transport
ART_261,261,) درهم، كل مدير مؤسسة20.000( ) إلى عشرين ألف10.000( يعاقب بغرامة من عشرة آالف . أعاله242 أو ال يحترم أحكام املادة241 ال يتقيد بأحكام املادة .) درهم40.000( ) إلى أربعين ألف20.000( في حالة العود، يعاقب املخالف بغرامة من عشرين ألف,non_specifie,,,obligation,عشرين | الف | بغرامه | يعاقب | درهم,0,0,0,0,0,0,0,0,1,0
ART_262,262,) درهم، كل5.000( ) إلى خمسة آالف2.000( يعاقب بالحبس من شهر إلى سنة وبغرامة من ألفين حاصل على رخصة بفتح واستغالل مؤسسة لتعليم السياقة أو مؤسسة للتربية على السالمة الطرقية أو كل مدير أو مدرب أو منشط باملؤسسة املذكورة، غش أو ساعد على الغش أو قدم تصريحات كاذبة,non_specifie,,,obligation,موسسه | الطرقيه | منشط | السالمه | مدرب,0,0,0,0,0,0,0,0,0,0
ART_263,263,) درهم، كل شخص ذاتي أو معنوي60.000( ) إلى ستين ألف30.000( يعاقب بغرامة من ثالثين ألف قام باستغالل مؤسسة لتعليم السياقة أو مؤسسة للتربية على السالمة الطرقية، بعد أن صدر في .حقه مقرر باإلغالق املؤقت للمؤسسة أو بالسحب النهائي للرخصة,non_specifie,60.0,,obligation,موسسه | الف | ستين | قام | للتربيه,0,0,0,0,0,0,0,0,1,0
ART_264,264,: ) درهم10.000( ) إلى عشرة آالف5.000( يعاقب بغرامة من خمسة آالف ، كل شخص زاول مهنة مدرب في تعليم السياقة أو منشط دورات التربية على السالمة الطرقية- 1 دون الحصول على رخصة بذلك ؛,non_specifie,,,obligation,منشط | دورات | مدرب | تعليم | التربيه,0,0,0,0,0,0,0,0,1,0
ART_265,265,) درهم، كل شخص زاول مهنة10.000( ) إلى عشرة آالف5.000( يعاقب بغرامة من خمسة آالف مدرب في تعليم السياقة أو منشط دورات التربية على السالمة الطرقية، بعد أن صدر في حقه مقرر .بالسحب املؤقت للرخصة,non_specifie,,,obligation,االف | منشط | دورات | مدرب | حقه,0,0,0,0,0,0,0,0,1,0
ART_266,266,من هذا القانون، اإلدارة أو مراكز املراقبة التقنية66 تقوم باملراقبة التقنية املشار إليها في املادة .املرخص لها لهذا الغرض من لدن اإلدارة مراكز وشبكات املراقبة التقنية,non_specifie,,,definition,مراكز | التقنيه | املراقبه | تقوم | الغرض,0,0,0,0,0,0,0,0,0,0
ART_267,267,الصادر بتنفيذه الظهري الرشيف116.14 (غريت مبوجب املادة األوىل من القانون رقم 6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 بتاريخ1.16.106 رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ,non_specifie,,,sanction,بفتح | واستغالل | التقنيه | للمراقبه | املراقبه,0,0,0,0,0,0,0,0,0,0
ART_268,268,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال : أعاله الشروط التالية267 يجب أن تتوفر في األشخاص املعنوية املشار إليها في املادة,non_specifie,,,sanction,خضع | اال | االشخاص | القضاييه | التاليه,0,0,0,0,0,0,0,0,0,0
ART_269,269,: يجب أن يتولى تسيير كل مركز للمراقبة التقنية شخص تتوفر فيه الشروط التالية أال تقل سنه عن إحدى وعشرين سنة شمسية كاملة ؛- 1 األمانة العامة للحكومة,non_specifie,,,definition,اال | سنه | خضع | باالدانه | كامله,0,0,0,0,0,0,0,0,0,0
ART_270,270,يمنع على مراكز وعلى شبكات مراكز الفحص التقني مزاولة أي نشاط مرتبط بإصالح السيارات .أو االتجار فيها,non_specifie,,,definition,مراكز | يمنع | وعلي | الفحص | السيارات,0,0,0,0,0,0,0,0,0,0
ART_271,271,ال تمنح الرخصة بفتح أي مركز للمراقبة التقنية للعموم إال بعد قيام أعوان اإلدارة بمعاينة مطابقة محال وتجهيزات املراقبة التقنية واملوارد البشرية باملركز املذكور لبنود دفتر التحمالت املشار إليه . أعاله267 في املادة,non_specifie,,,definition,الرخصه | التقنيه | بمعاينه | بفتح | دفتر,0,0,0,0,0,0,0,0,0,0
ART_272,272,.يجب أن يتولى عملية املراقبة التقنية عون فاحص مرخص له من قبل اإلدارة : ال يجوز أن يطلب الحصول على رخصة عون فاحص إال الشخص الذي تتوفر فيه الشروط التالية أال تقل سنه عن إحدى وعشرين سنة شمسية كاملة ؛- 1,non_specifie,,,definition,العون | يثبت | اال | لدن | سنه,0,0,0,0,0,0,0,0,0,0
ART_273,273,يجب على الحاصل على رخصة بفتح واستغالل شبكة ملراكز املراقبة التقنية، أن يعين شخصا أعاله، يكون مسؤوال عن التقيد بأحكام268 من املادة2 ذاتيا تتوفر فيه الشروط املحددة في البند هذا القانون والنصوص الصادرة لتطبيقه، ويجب عليه، لهذا الغرض، أن يتأكد باستمرار من حسن,non_specifie,,,definition,الغرض | املراقبه | لهذا | التقنيه | املحدده,0,0,0,0,0,0,0,0,0,0
ART_274,274,يجب على الحاصل على رخصة بفتح واستغالل مركز أو شبكة ملراكز املراقبة التقنية وعلى الشخص أعاله وعلى مسيري مراكز املراقبة التقنية واألعوان273 املشار إليه في الفقرة األولى من املادة الفاحصين الخضوع لعمليات التفتيش التي يقوم بها األعوان أو الهيآت املؤهلون لهذا الغرض من,non_specifie,,,definition,وعلي | املراقبه | مراكز | بها | التقنيه,0,0,0,0,0,0,0,0,0,0
ART_275,275,ال يجوز التخلي عن أية شبكة ملراكز املراقبة التقنية إال لفائدة شخص معنوي تتوفر فيه الشروط . أعاله268 املنصوص عليها في املادة ،يجب على املتخلي واملتخلى له، لهذا الغرض، تقديم تصريح مشترك إلى اإلدارة، قبل إبرام العقد,non_specifie,,,definition,لفايده | يجب | تقديم | شبكه | دفتر,0,0,0,0,0,0,0,0,0,0
ART_276,276,ال يجوز التخلي عن مركز للمراقبة التقنية إال لفائدة شخص معنوي يتوفر على رخصة باستغالل .شبكة ملراكز املراقبة التقنية ال يجوز منح الترخيص بالتخلي، عندما يترتب على التخلي عن مركز للمراقبة التقنية تخفيض عدد,non_specifie,,,definition,مركز | للمراقبه | التقنيه | اال | لفايده,0,0,0,0,0,0,0,0,0,0
ART_277,277,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال إذا توفي الحاصل على رخصة بفتح واستغالل مركز للمراقبة التقنية، وجب على ذوي حقوقه,non_specifie,,,sanction,املركز | تاريخ | تقديم | بفتح | طلب,0,0,0,0,0,0,0,0,0,0
ART_278,278,يجب على الحاصلين على رخصة باستغالل مركز أو شبكة ملراكز املراقبة التقنية، قبل توقيف أو .إنهاء نشاطهم، إخبار اإلدارة بذلك في رسالة مضمونة مع إشعار باالستالم ) أشهر ولم يتم إخبار3( يؤدي إلى سحب الرخصة، كل توقيف أو إنهاء للنشاط ملدة تزيد عن ثالثة,non_specifie,,,definition,االداريه | العقوبات | توقيف | سحب | الحاصلين,0,0,0,0,0,0,0,0,0,0
ART_279,279,بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (نسخت وعوضت مبوجب املادة الثانية من القانون رقم )5881 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 أعاله، خالل عملية تفتيش مركز للمراقبة274 إذا عاين األعوان أو الهيآت املشار إليهم في املادة,non_specifie,50.0,,sanction,املركز | االغالق | التوقيف | فتح | مراكز,0,0,0,0,0,0,0,0,0,0
ART_280,280,بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (نسخت وعوضت مبوجب املادة الثانية من القانون رقم )5882 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 : تسحب اإلدارة الرخصة بفتح واستغالل شبكة ملراكز املراقبة التقنية في الحاالت التالية,non_specifie,,,sanction,الحاصل | الرخصه | تسحب | بفتح | ملده,0,0,0,0,0,0,0,0,0,0
ART_281,281,من شوال13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 : تسحب اإلدارة رخصة العون الفاحص بصفة مؤقتة,non_specifie,,,sanction,العون | تسحب | تطبيق | يفوق | اخري,0,0,0,0,0,0,0,0,0,0
ART_282,282,: تسحب نهائيا رخصة العون الفاحص من لدن اإلدارة إذا لم يعد الحاصل عليها متوفرا على الشروط املنصوص عليها في هذا القانون والنصوص- 1 الصادرة لتطبيقه ؛,non_specifie,,,definition,وفقا | الحكام | ثبتت | تسحب | املذكوره,0,0,0,0,0,0,0,0,0,0
ART_283,283,) درهم، كل شخص فتح أو استغل60.000( ) إلى ستين ألف30.000( يعاقب بغرامة من ثالثين ألف شبكة ملراكز املراقبة التقنية للمركبات أو فتح أو استغل مركزا للمراقبة التقنية للمركبات دون أن .يكون مرخصا له بذلك,non_specifie,60.0,,obligation,ستين | فتح | الف | للمركبات | درهم,0,0,0,0,0,0,0,0,1,0
ART_284,284,من شوال13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 ) درهم كل حاصل على رخصة فتح60.000( ) إلى ستين ألف30.000( يعاقب بغرامة من ثالثين ألف,non_specifie,60.0,,obligation,فتح | الف | يتوفر | للمركبات | واستغالل,0,0,0,0,0,0,0,0,1,0
ART_285,285,) درهم، كل حاصل على رخصة40.000( ) إلى أربعين ألف20.000( يعاقب بغرامة من عشرين ألف وذلك دون اإلخالل273 فتح واستغالل شبكة ملراكز املراقبة التقنية للمركبات ال يتقيد بأحكام املادة . أعاله280 بأحكام املادة,non_specifie,70.0,,obligation,الف | درهم | بغرامه | يعاقب | فتح,0,0,0,0,0,0,0,0,1,0
ART_286,286,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5879 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال )100.000( ) درهم إلى مائة ألف20.000( يعاقب بالحبس من شهر إلى سنة وبغرامة من عشرين ألف,vehicule_motorise,100.0,,obligation,ملركبه | للمراقبه | وبغرامه | بالحبس | ثالث,0,0,0,0,0,0,0,0,1,0
ART_287,287,) درهم، كل شخص قام باستغالل60.000( ) إلى ستين ألف30.000( يعاقب بغرامة من ثالثين ألف .مركز للمراقبة التقنية للمركبات بعد أن صدر في حقه مقرر باإلغالق املؤقت أو باإلغالق النهائي للمركز .في حالة العود، ترفع العقوبة إلى الضعف,non_specifie,60.0,,obligation,الف | ستين | قام | للمركبات | حقه,0,0,0,0,0,0,0,0,1,0
ART_288,288,: ) درهم5.000( ) إلى خمسة آالف2.500( يعاقب بغرامة من ألفين وخمسمائة - أعاله ؛272 كل شخص زاول مهنة عون فاحص دون التوفر على الرخصة املنصوص عليها في املادة كل عون فاحص استمر في مزاولة املهنة بعد أن صدر في حقه مقرر بالسحب النهائي أو بالسحب,non_specifie,500.0,,obligation,مايه | الف | املحكمه | درهم | العقوبه,0,0,0,0,0,0,0,0,1,0
ART_289,289,دون اإلخالل باملوانع املقررة في أحكام تشريعية أخرى واملتعلقة بما يلحق بالطريق العمومية من : تخريب أو تلف أو ضرر، يمنع القيام باألفعال التالية الترامي على محرم الطريق العمومية ؛- 1,non_specifie,,,definition,محرم | سيار | املوصله | الطريق | العموميه,0,0,0,0,0,0,0,0,0,0
ART_290,290,دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من ألفين وخمسمائة ) درهم، كل من ارتكب، بسبب تهوره أو عدم احتياطه7.500( ) إلى سبعة آالف وخمسمائة2.500( أو عدم انتباهه أو إهماله أو عدم احترامه لألحكام التشريعية والتنظيمية أو نتيجة سوء حالة املركبة,non_specifie,500.0,,obligation,عدم | بسبب | والتنظيميه | البنود | يحكم,0,0,0,0,0,0,0,0,1,0
ART_291,291,)500( دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من خمسمائة . أعاله289 من املادة7 ) درهم، كل من خالف أحكام البند2.500( إلى ألفين وخمسمائة 7 يحكم على املخالف، عالوة على ذلك، بمصاريف إصالح اللوحة أو التجهيز املشار إليهما في البند,non_specifie,500.0,,obligation,البند | االولي | خمسمايه | يحكم | الذكر,0,0,0,0,0,0,0,0,1,0
ART_292,292,) إلى1.000( دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من ألف . أعاله289 من املادة8 ) درهم، كل من خالف أحكام البند2.000( ألفي عالوة على ذلك، يمكن لإلدارة املدبرة للطريق السيار أو لصاحب االمتياز حجز املواد والبضائع,non_specifie,289.0,,obligation,للطريق | السيار | فورا | لالداره | السلطات,0,0,0,0,0,0,0,0,1,0
ART_293,293,أعاله ودون اإلخالل بالعقوبة املنصوص عليها في289 من املادة9 في حالة خرق أحكام البند أعاله، يمكن لإلدارة املدبرة للطريق السيار أو لصاحب االمتياز أن يعمل على إيداع الحيوانات184 املادة .التي ترعى في محرم الطريق السيار أو في مسلك من املسالك املوصلة إلى الطريق السيار في املحجز,non_specifie,,,definition,السيار | محرم | املوصله | الطريق | للطريق,0,0,0,0,0,0,0,0,0,0
ART_294,294,من17 أعاله، تطبق أحكام الفرع السابع من املادة289 من املادة10 في حالة خرق أحكام البند .. غير أن الغرامة املطبقة تساوي ست مرات الرسم الواجب أداؤه1997-1996 قانون املالية .في حالة العود، ترفع العقوبة املشار إليها في الفقرة األولى أعاله إلى الضعف,non_specifie,,,obligation,احكام | الواجب | البند | حاله | تطبق,0,0,0,0,0,0,0,0,1,0
ART_295,295,أعاله، على كل شخص معنوي ساهم أو شارك في294 و293 و292و291 و290 تطبق أحكام املواد .ارتكاب األفعال املعاقب عليها في املواد املذكورة األعمال التي يتوقف القيام بها على الطريق العمومية,non_specifie,,,definition,املواد | يتوقف | القسم | معنوي | الثاني,0,0,0,0,0,0,0,0,0,0
ART_296,296,: يمنع، إال برخصة سابقة تمنحها اإلدارة، القيام بما يلي إجراء عمليات الحفر في محرم الطريق العمومية ؛- 1 إنجاز تجويفات فيما وراء حدود محرم الطريق العمومية، على مسافة تقل عن عشرة أمتار من- 2,non_specifie,,,definition,محرم | الطريق | العموميه | فتح | يمنع,0,0,0,0,0,0,0,0,0,0
ART_297,297,دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من خمسة آالف . أعاله296 من املادة8 و7 و5 و2 و1 ) درهم، كل خرق ألحكام البنود10.000( ) إلى عشرة آالف5.000( يحكم على املخالف، عالوة على ذلك، بمصاريف إرجاع األماكن إلى حالتها األولى ومصاريف,non_specifie,296.0,,obligation,االف | االولي | البنود | يحكم | االحكام,0,0,0,0,0,0,0,0,1,0
ART_298,298,دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من ألف ومائتين . أعاله296 من املادة3 ) درهم، كل خرق ألحكام البند5.000( ) إلى خمسة آالف1.200( يحكم على املخالف، عالوة على ذلك، بمصاريف إصالح األماكن ودفع القيمة املقدرة للمواد أو,non_specifie,296.0,,obligation,البند | ومايتين | يحكم | اليها | الذكر,0,0,0,0,0,0,0,0,1,0
ART_299,299,4 يوجه إلى كل شخص أقدم على غرس أشجار أو إقامة أسيجة دون رخصة، خالفا ألحكام البند . أعاله، إنذار إلزالتها داخل أجل ثالثين يوما296 من املادة دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، إذا انصرم هذا األجل من غير إزالة,non_specifie,,,obligation,دون | ومايتين | باداء | االحكام | يوجه,0,0,0,0,0,0,0,0,1,0
ART_300,300,)500( دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من خمسمائة . أعاله296 من املادة6 ) درهم، كل خرق ألحكام البند1.000( إلى ألف .في حالة العود، ترفع العقوبة املشار إليها في الفقرة األولى أعاله إلى الضعف,non_specifie,296.0,,obligation,خمسمايه | االحكام | االشد | بالعقوبات | البند,0,0,0,0,0,0,0,0,1,0
ART_301,301,دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من ثالثة آالف . أعاله296 من املادة9 ) درهم، كل خرق ألحكام البند5.000( ) إلى خمسة آالف3.000( .يحكم على املخالف، عالوة على ذلك، بمصاريف إصالح األماكن وإعادتها إلى حالتها األولى,non_specifie,296.0,,obligation,االف | االولي | يحكم | االحكام | االشد,0,0,0,0,0,0,0,0,1,0
ART_302,302,دون اإلخالل بالعقوبات األشد وبالرغم من األحكام املخالفة، يعاقب بغرامة من مائة ألف ) درهم، كل من ارتكب، بسبب تهوره أو عدم احتياطه أو عدم200.000( ) إلى مائتي ألف100.000( . أعاله296 من املادة10 انتباهه أو تهاونه أو عدم احترام األنظمة، خرقا ألحكام البند,non_specifie,200.0,,obligation,عدم | الف | االولي | بسبب | يحكم,0,0,0,0,0,0,0,0,1,0
ART_303,303,أعاله، على كل شخص معنوي ساهم302و301 و300 و299 و298 و297 تطبق أحكام املواد .أو شارك في ارتكاب األفعال املعاقب عليها في املواد املذكورة,non_specifie,,,definition,املواد | معنوي | تطبق | ارتكاب | شخص,0,0,0,0,0,0,0,0,0,0
ART_304,304,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5879 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال يخضع لرخصة مسبقة كل استعمال للطرق العمومية من قبل أي شخص ذاتي أو معنوي يقوم أو,non_specifie,500.0,,sanction,دفتر | الرخصه | العموميه | التحمالت | الطريق,0,0,0,0,0,0,0,0,1,0
ART_305,305,ال تطبق أحكام هذا القانون على السكك الحديدية املمتدة على قرارة الطريق العمومية وال على .املركبات التي تسير على قضبان تلك السكك غير أنه يجب على سائقي الحافالت الكهربائية(ترامواي) احترام قواعد السير على الطريق العمومية,non_specifie,,,definition,تسير | الطريق | العموميه | قواعد | احترام,0,0,0,0,0,0,0,0,0,0
ART_306,306,على املركبات الخاصة79 إلى70 واملواد من66 و65 و64 واملواد51 إلى45 ال تطبق أحكام املواد من .بالقوات املسلحة امللكية .تكون هذه املركبات التي تتكفل املصالح التقنية للدفاع الوطني بتسلمها محل تسجيل خاص,non_specifie,,,definition,محل | املركبات | الوطني | امللكيه | تطبق,0,0,0,0,0,0,0,0,0,0
ART_307,307,من هذا القانون على رخص السياقة املؤقتة املحصل23 ال تطبق أحكام الفقرة الثانية من املادة .عليها قبل تاريخ دخول هذا القانون حيز التنفيذ نقطة وتطبق على الحاصل عليها، خالل20 يخصص لرخص السياقة املؤقتة املذكورة رصيد من,non_specifie,,,definition,تطبق | مده | احكام | عليها | نقطه,0,0,0,0,0,0,0,0,0,0
ART_308,308,تعتبر رخصة السياقة النهائية املسلمة قبل تاريخ دخول هذا القانون حيز التنفيذ رخصة سياقة .بعد انتهاء الفترة االختبارية وتطبق عليها أحكام هذا القانون األمانة العامة للحكومة,non_specifie,,,definition,املسلمه | احكام | حيز | انتهاء | التنفيذ,0,0,0,0,0,0,0,0,0,0
ART_309,309,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت ومتمت مبوجب املادة األوىل من القانون رقم )5879 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال يجب على األشخاص الحاصلين على رخصة السياقة قبل تاريخ دخول هذا القانون حيز التنفيذ,vehicule_motorise,,,sanction,والتي | التنفيذ | حيز | دخول | املحرره,0,0,0,0,0,0,0,0,0,0
ART_310,310,يجب على أصحاب املركبات الخاضعة ألحكام هذا القانون التقيد بأحكامه وبمقتضيات النصوص .الصادرة لتطبيقه داخل أجل تحدده اإلدارة أعاله، يعفى السائقون بصفة مهنية املزاولون قبل تاريخ دخول هذا القانون40 خالفا ألحكام املادة,non_specifie,,,definition,بطاقه | بصفه | الحكام | الثانيه | وفق,0,0,0,0,0,0,0,0,0,0
ART_311,311,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5879 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال من هذا القانون حيز التنفيذ65 والفقرة الخامسة من املادة1 - 61 واملادة6 تدخل أحكام املادة,non_specifie,,,sanction,حيز | التنفيذ | بتاريخ | رقم | تحددها,0,0,0,0,0,0,0,0,0,0
ART_312,312,يحدد ألرباب مؤسسات تعليم سياقة السيارات ذات املحرك، املزاولين نشاطهم قبل تاريخ نشر هذا القانون في الجريدة الرسمية، أجل سنتين من تاريخ دخول هذا القانون حيز التنفيذ، للتقيد وإذا انصرم هذا األجل، اعتبروا كما لو قاموا بفتح واستغالل مؤسسة لتعليم السياقة بدون,non_specifie,,,definition,تاريخ | حيز | التنفيذ | دخول | سنتين,0,0,0,0,0,0,0,0,0,0
ART_313,313,يحدد لألشخاص الحاصلين على شهادة الكفاءة املهنية للمدرب في تعليم سياقة السيارات ذات املحرك، املزاولين عملهم في تاريخ نشر هذا القانون في الجريدة الرسمية، أجل سنة من تاريخ دخول . أعاله245 هذا القانون حيز التنفيذ لتقديم طلب رخصة طبقا ألحكام املادة,non_specifie,,,definition,مدرب | الحاصلين | حيز | التنفيذ | السيارات,0,0,0,0,0,0,0,0,0,0
ART_314,314,يستمر أرباب مراكز الفحص التقني املزاولون نشاطهم في تاريخ نشر هذا القانون في الجريدة الرسمية، في القيام بالفحص التقني وفق الرخصة املسلمة إليهم ودفتر التحمالت املرفق بها. غير أنه يجب عليهم داخل أجل سنتين من تاريخ دخول هذا القانون حيز التنفيذ، أن يجمعوا مراكزهم في شكل شبكة,non_specifie,,,definition,مراكز | للمراقبه | الفحص | شبكه | التقنيه,0,0,0,0,0,0,0,0,0,0
ART_315,315,يحدد لألشخاص الحاصلين على شهادة الكفاءة املهنية للعون الفاحص، املزاولين عملهم في تاريخ دخول هذا القانون حيز التنفيذ، أجل سنة من التاريخ املذكور لتقديم طلب رخصة طبقا ألحكام . أعاله272 املادة,non_specifie,,,definition,الحاصلين | حيز | التنفيذ | دخول | طلب,0,0,0,0,0,0,0,0,0,0
ART_316,316,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5879 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال : تنسخ، ابتداء من تاريخ دخول هذا القانون حيز التنفيذ,voiture,,,sanction,السيارات | الطرق | احكام | رقم | الصادر,0,0,0,0,0,0,0,0,0,0
ART_317,317,أعاله حيز التنفيذ وكيفيات تطبيقها، وذلك فيما يخص147 تحدد اإلدارة تاريخ دخول أحكام املادة .تحصيل الضريبة الخصوصية السنوية على السيارات والرسم على محور املحرك,non_specifie,,,definition,حيز | التنفيذ | دخول | السيارات | وذلك,0,0,0,0,0,0,0,0,0,0
ART_318,318,.2010 يدخل هذا القانون حيز التنفيذ ابتداء من فاتح أكتوبر األمانة العامة للحكومة الصادر بتنفيذه الظهير الشريف116.14 املادة الخامسة من القانون رقم,non_specifie,,,sanction,بمحرك | العجالت | ثالثيه | الطرق | والدراجات,0,0,0,0,0,0,0,0,0,0
